empresa;descrição;cidade;protocolo;created_at;status_os;data_encerramento_prot;Nome do Técnico;OLT;Regional;Motivo;Motivo da Pendência;Turno;aging_dias
FiberTech;Mudança de Endereço;Americana;20268075142;17/02/2026 20:33:03;Pendente;18/02/2026 11:33:03;João Silva;OLT-NOKIA-9;Americana;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;1
Conecta+;Troca de Tecnologia;Hortolândia;20261464808;17/02/2026 11:29:03;Pendente;17/02/2026 16:29:03;Maria Oliveira;OLT-HUAWEI-3;Hortolândia;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;1
FiberTech;Suporte Wi-Fi;Valinhos;20268083438;13/02/2026 10:30:03;Pendente;14/02/2026 00:30:03;Carlos Santos;OLT-HUAWEI-9;Valinhos;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;5
Horizon Telecom;Mudança de Endereço;Campinas;20267882266;16/02/2026 19:55:03;Pendente;17/02/2026 19:55:03;Ana Souza;OLT-ZTE-9;Campinas;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;2
FiberTech;Suporte Wi-Fi;Sumaré;20262143699;11/02/2026 14:47:03;Pendente;11/02/2026 19:47:03;Maria Oliveira;OLT-NOKIA-8;Sumaré;Suporte Wi-Fi;Falta de Tempo/Janela;Manhã;7
Conecta+;Troca de Tecnologia;Paulínia;20266786367;16/02/2026 15:07:03;Pendente;16/02/2026 22:07:03;Kevyn Ferrezin;OLT-NOKIA-2;Paulínia;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;2
Conecta+;Suporte Wi-Fi;Valinhos;20261798101;16/02/2026 17:04:03;Pendente;16/02/2026 20:04:03;Maria Oliveira;OLT-ZTE-9;Valinhos;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;2
Horizon Telecom;Instalação Nova;Hortolândia;20261747438;18/02/2026 19:01:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-ZTE-8;Hortolândia;Instalação Nova;Chuva Forte/Segurança;Tarde;0
Horizon Telecom;Instalação Nova;Paulínia;20268129043;14/02/2026 09:14:03;Pendente;14/02/2026 21:14:03;Maria Oliveira;OLT-NOKIA-10;Paulínia;Instalação Nova;Falta de Tempo/Janela;Tarde;4
Horizon Telecom;Troca de Tecnologia;Sumaré;20269924663;17/02/2026 05:45:03;Pendente;17/02/2026 17:45:03;João Silva;OLT-ZTE-9;Sumaré;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;1
Horizon Telecom;Reparo de Fibra;Americana;20264259566;18/02/2026 09:56:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-NOKIA-3;Americana;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;0
Horizon Telecom;Reparo de Fibra;Campinas;20261980006;16/02/2026 09:58:03;Pendente;16/02/2026 23:58:03;Kevyn Ferrezin;OLT-NOKIA-2;Campinas;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Horizon Telecom;Reparo de Fibra;Americana;20262555288;15/02/2026 05:24:03;Pendente;15/02/2026 12:24:03;João Silva;OLT-HUAWEI-3;Americana;Reparo de Fibra;Chuva Forte/Segurança;Tarde;3
FiberTech;Mudança de Endereço;Campinas;20266852484;17/02/2026 17:22:03;Pendente;17/02/2026 19:22:03;João Silva;OLT-NOKIA-4;Campinas;Mudança de Endereço;Cliente Ausente;Tarde;1
FiberTech;Suporte Wi-Fi;Sumaré;20266644480;17/02/2026 19:45:03;Pendente;17/02/2026 23:45:03;Carlos Santos;OLT-HUAWEI-5;Sumaré;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Horizon Telecom;Troca de Tecnologia;Campinas;20264025181;17/02/2026 01:14:03;Pendente;17/02/2026 13:14:03;Ana Souza;OLT-NOKIA-5;Campinas;Troca de Tecnologia;Cliente Ausente;Tarde;1
Horizon Telecom;Instalação Nova;Campinas;20268900132;13/02/2026 09:08:03;Pendente;14/02/2026 04:08:03;João Silva;OLT-HUAWEI-6;Campinas;Instalação Nova;Falta de Tempo/Janela;Manhã;5
FiberTech;Troca de Tecnologia;Paulínia;20262072897;16/02/2026 00:52:03;Pendente;16/02/2026 12:52:03;Ana Souza;OLT-ZTE-5;Paulínia;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;2
FiberTech;Instalação Nova;Hortolândia;20263308757;05/02/2026 00:08:03;Pendente;05/02/2026 02:08:03;Maria Oliveira;OLT-NOKIA-9;Hortolândia;Instalação Nova;Cliente Ausente;Tarde;13
FiberTech;Reparo de Fibra;Hortolândia;20269496352;13/02/2026 06:23:03;Pendente;14/02/2026 05:23:03;Maria Oliveira;OLT-ZTE-8;Hortolândia;Reparo de Fibra;Chuva Forte/Segurança;Manhã;5
FiberTech;Reparo de Fibra;Americana;20269380741;17/02/2026 08:49:03;Pendente;18/02/2026 02:49:03;Maria Oliveira;OLT-NOKIA-4;Americana;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Conecta+;Instalação Nova;Hortolândia;20263540614;17/02/2026 00:31:03;Pendente;17/02/2026 08:31:03;Maria Oliveira;OLT-NOKIA-10;Hortolândia;Instalação Nova;Cliente Ausente;Manhã;1
Horizon Telecom;Instalação Nova;Paulínia;20266489036;17/02/2026 21:42:03;Pendente;18/02/2026 19:42:03;Maria Oliveira;OLT-NOKIA-8;Paulínia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;1
FiberTech;Troca de Tecnologia;Campinas;20268178713;15/02/2026 22:52:03;Pendente;16/02/2026 14:52:03;Maria Oliveira;OLT-NOKIA-6;Campinas;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;2
Conecta+;Troca de Tecnologia;Valinhos;20266204160;14/02/2026 06:35:03;Pendente;14/02/2026 17:35:03;João Silva;OLT-HUAWEI-8;Valinhos;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;4
Horizon Telecom;Troca de Tecnologia;Sumaré;20267901595;15/02/2026 00:28:03;Pendente;15/02/2026 07:28:03;Carlos Santos;OLT-ZTE-10;Sumaré;Troca de Tecnologia;Equipamento Defeituoso;Tarde;3
Conecta+;Instalação Nova;Hortolândia;20267188916;15/02/2026 09:57:03;Pendente;16/02/2026 05:57:03;Maria Oliveira;OLT-NOKIA-7;Hortolândia;Instalação Nova;Equipamento Defeituoso;Manhã;3
Horizon Telecom;Instalação Nova;Americana;20261318150;13/02/2026 15:51:03;Pendente;14/02/2026 09:51:03;Carlos Santos;OLT-HUAWEI-10;Americana;Instalação Nova;Chuva Forte/Segurança;Manhã;5
Horizon Telecom;Suporte Wi-Fi;Americana;20266846145;18/02/2026 10:04:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-1;Americana;Suporte Wi-Fi;Falta de Tempo/Janela;Manhã;0
Horizon Telecom;Suporte Wi-Fi;Sumaré;20264737550;13/02/2026 02:27:03;Pendente;13/02/2026 17:27:03;Ana Souza;OLT-NOKIA-6;Sumaré;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;5
Horizon Telecom;Instalação Nova;Sumaré;20261107945;17/02/2026 12:37:03;Pendente;18/02/2026 07:37:03;Ana Souza;OLT-NOKIA-7;Sumaré;Instalação Nova;Falta de Tempo/Janela;Manhã;1
FiberTech;Reparo de Fibra;Valinhos;20268304793;17/02/2026 18:08:03;Pendente;18/02/2026 01:08:03;Kevyn Ferrezin;OLT-HUAWEI-5;Valinhos;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;1
FiberTech;Mudança de Endereço;Hortolândia;20269668777;08/02/2026 02:16:03;Pendente;08/02/2026 07:16:03;Maria Oliveira;OLT-NOKIA-3;Hortolândia;Mudança de Endereço;Cliente Ausente;Manhã;10
Conecta+;Mudança de Endereço;Sumaré;20267274617;16/02/2026 06:30:03;Pendente;16/02/2026 21:30:03;Carlos Santos;OLT-ZTE-6;Sumaré;Mudança de Endereço;Chuva Forte/Segurança;Tarde;2
FiberTech;Suporte Wi-Fi;Campinas;20263105204;16/02/2026 16:05:03;Pendente;16/02/2026 23:05:03;Carlos Santos;OLT-ZTE-4;Campinas;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;2
Conecta+;Mudança de Endereço;Americana;20261325701;17/02/2026 22:17:03;Pendente;18/02/2026 16:17:03;Carlos Santos;OLT-HUAWEI-6;Americana;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Conecta+;Mudança de Endereço;Valinhos;20261030506;15/02/2026 06:17:03;Pendente;15/02/2026 14:17:03;Ana Souza;OLT-NOKIA-4;Valinhos;Mudança de Endereço;Cliente Ausente;Tarde;3
Conecta+;Suporte Wi-Fi;Sumaré;20269812166;16/02/2026 07:14:03;Pendente;16/02/2026 16:14:03;Maria Oliveira;OLT-NOKIA-2;Sumaré;Suporte Wi-Fi;Cliente Ausente;Tarde;2
FiberTech;Mudança de Endereço;Sumaré;20268457452;17/02/2026 09:47:03;Pendente;18/02/2026 00:47:03;Carlos Santos;OLT-ZTE-5;Sumaré;Mudança de Endereço;Chuva Forte/Segurança;Tarde;1
Conecta+;Troca de Tecnologia;Americana;20267160888;18/02/2026 03:42:03;Pendente;18/02/2026 10:42:03;Maria Oliveira;OLT-NOKIA-9;Americana;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;0
Conecta+;Instalação Nova;Sumaré;20269176912;16/02/2026 06:54:03;Pendente;17/02/2026 04:54:03;Kevyn Ferrezin;OLT-HUAWEI-9;Sumaré;Instalação Nova;Cliente Ausente;Manhã;2
Conecta+;Mudança de Endereço;Sumaré;20265990098;14/02/2026 05:22:03;Pendente;14/02/2026 12:22:03;Carlos Santos;OLT-HUAWEI-3;Sumaré;Mudança de Endereço;Equipamento Defeituoso;Tarde;4
Conecta+;Instalação Nova;Hortolândia;20265228264;18/02/2026 14:54:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-HUAWEI-5;Hortolândia;Instalação Nova;Equipamento Defeituoso;Tarde;0
FiberTech;Troca de Tecnologia;Americana;20262278938;05/02/2026 05:10:03;Pendente;05/02/2026 07:10:03;Kevyn Ferrezin;OLT-ZTE-1;Americana;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Tarde;13
Conecta+;Instalação Nova;Campinas;20267841376;13/02/2026 06:19:03;Pendente;14/02/2026 03:19:03;Maria Oliveira;OLT-NOKIA-4;Campinas;Instalação Nova;Chuva Forte/Segurança;Tarde;5
FiberTech;Instalação Nova;Campinas;20268289103;16/02/2026 15:05:03;Pendente;17/02/2026 09:05:03;Maria Oliveira;OLT-HUAWEI-6;Campinas;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;2
Horizon Telecom;Troca de Tecnologia;Hortolândia;20264849162;16/02/2026 16:01:03;Pendente;17/02/2026 05:01:03;Kevyn Ferrezin;OLT-NOKIA-9;Hortolândia;Troca de Tecnologia;Cliente Ausente;Tarde;2
Horizon Telecom;Reparo de Fibra;Sumaré;20263453542;18/02/2026 17:37:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-8;Sumaré;Reparo de Fibra;Cliente Ausente;Manhã;0
Conecta+;Reparo de Fibra;Sumaré;20262740960;16/02/2026 21:50:03;Pendente;17/02/2026 18:50:03;João Silva;OLT-NOKIA-8;Sumaré;Reparo de Fibra;Cliente Ausente;Manhã;2
Conecta+;Suporte Wi-Fi;Sumaré;20267319818;16/02/2026 02:41:03;Pendente;16/02/2026 23:41:03;Kevyn Ferrezin;OLT-NOKIA-6;Sumaré;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;2
FiberTech;Suporte Wi-Fi;Hortolândia;20269348853;16/02/2026 02:45:03;Pendente;16/02/2026 13:45:03;Ana Souza;OLT-ZTE-1;Hortolândia;Suporte Wi-Fi;Cliente Ausente;Tarde;2
Conecta+;Instalação Nova;Paulínia;20268820520;18/02/2026 17:20:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-3;Paulínia;Instalação Nova;Cliente Ausente;Tarde;0
FiberTech;Reparo de Fibra;Sumaré;20266074635;15/02/2026 19:33:03;Pendente;16/02/2026 04:33:03;Maria Oliveira;OLT-HUAWEI-1;Sumaré;Reparo de Fibra;Cliente Ausente;Tarde;3
FiberTech;Instalação Nova;Paulínia;20267540700;18/02/2026 01:21:03;Pendente;18/02/2026 14:21:03;Kevyn Ferrezin;OLT-HUAWEI-2;Paulínia;Instalação Nova;Falta de Tempo/Janela;Tarde;0
Horizon Telecom;Reparo de Fibra;Valinhos;20265548463;17/02/2026 14:17:03;Pendente;18/02/2026 03:17:03;João Silva;OLT-ZTE-2;Valinhos;Reparo de Fibra;Equipamento Defeituoso;Tarde;1
Conecta+;Mudança de Endereço;Sumaré;20268184629;17/02/2026 22:51:03;Pendente;18/02/2026 15:51:03;Carlos Santos;OLT-HUAWEI-6;Sumaré;Mudança de Endereço;Equipamento Defeituoso;Manhã;0
Conecta+;Suporte Wi-Fi;Hortolândia;20269221159;13/02/2026 17:20:03;Pendente;14/02/2026 05:20:03;João Silva;OLT-ZTE-8;Hortolândia;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;5
Conecta+;Instalação Nova;Sumaré;20264809712;14/02/2026 11:48:03;Pendente;14/02/2026 21:48:03;João Silva;OLT-NOKIA-10;Sumaré;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;4
Horizon Telecom;Troca de Tecnologia;Sumaré;20267083852;08/02/2026 15:56:03;Pendente;09/02/2026 06:56:03;João Silva;OLT-HUAWEI-8;Sumaré;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;10
FiberTech;Suporte Wi-Fi;Campinas;20264355648;18/02/2026 11:57:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-ZTE-2;Campinas;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Horizon Telecom;Instalação Nova;Hortolândia;20269646938;18/02/2026 11:11:03;Pendente;18/02/2026 13:11:03;Maria Oliveira;OLT-ZTE-3;Hortolândia;Instalação Nova;Cliente Ausente;Manhã;0
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20267810978;18/02/2026 15:40:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-2;Hortolândia;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;0
FiberTech;Reparo de Fibra;Americana;20261001671;18/02/2026 11:14:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-HUAWEI-3;Americana;Reparo de Fibra;Cliente Ausente;Manhã;0
Conecta+;Instalação Nova;Americana;20269144577;15/02/2026 23:55:03;Pendente;16/02/2026 12:55:03;Ana Souza;OLT-ZTE-6;Americana;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Horizon Telecom;Instalação Nova;Americana;20268923287;17/02/2026 11:04:03;Pendente;17/02/2026 22:04:03;Ana Souza;OLT-NOKIA-5;Americana;Instalação Nova;Chuva Forte/Segurança;Manhã;1
FiberTech;Troca de Tecnologia;Americana;20268050404;15/02/2026 23:08:03;Pendente;16/02/2026 21:08:03;Ana Souza;OLT-ZTE-9;Americana;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;2
Conecta+;Instalação Nova;Sumaré;20265328358;18/02/2026 20:27:03;Pendente;18/02/2026 21:50:03;Carlos Santos;OLT-NOKIA-7;Sumaré;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;0
FiberTech;Instalação Nova;Sumaré;20261251602;15/02/2026 22:21:03;Pendente;16/02/2026 16:21:03;João Silva;OLT-NOKIA-2;Sumaré;Instalação Nova;Chuva Forte/Segurança;Tarde;2
Horizon Telecom;Instalação Nova;Americana;20265595677;05/02/2026 05:38:03;Pendente;05/02/2026 08:38:03;João Silva;OLT-ZTE-5;Americana;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;13
Conecta+;Reparo de Fibra;Paulínia;20267044794;18/02/2026 21:20:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-ZTE-5;Paulínia;Reparo de Fibra;Chuva Forte/Segurança;Manhã;0
Horizon Telecom;Mudança de Endereço;Campinas;20269092774;18/02/2026 17:03:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-NOKIA-10;Campinas;Mudança de Endereço;Cliente Ausente;Tarde;0
Horizon Telecom;Troca de Tecnologia;Valinhos;20269064681;18/02/2026 04:00:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-NOKIA-7;Valinhos;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;0
Horizon Telecom;Mudança de Endereço;Valinhos;20262992699;18/02/2026 11:09:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-ZTE-3;Valinhos;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;0
Horizon Telecom;Mudança de Endereço;Hortolândia;20265414304;18/02/2026 16:44:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-HUAWEI-8;Hortolândia;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Conecta+;Instalação Nova;Paulínia;20268323013;17/02/2026 22:40:03;Pendente;18/02/2026 11:40:03;João Silva;OLT-ZTE-1;Paulínia;Instalação Nova;Cliente Ausente;Manhã;0
Conecta+;Reparo de Fibra;Valinhos;20261699277;17/02/2026 07:48:03;Pendente;17/02/2026 19:48:03;Kevyn Ferrezin;OLT-HUAWEI-6;Valinhos;Reparo de Fibra;Equipamento Defeituoso;Tarde;1
FiberTech;Troca de Tecnologia;Valinhos;20263120599;17/02/2026 12:43:03;Pendente;17/02/2026 22:43:03;João Silva;OLT-ZTE-1;Valinhos;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;1
FiberTech;Suporte Wi-Fi;Hortolândia;20267890789;17/02/2026 05:01:03;Pendente;17/02/2026 14:01:03;Kevyn Ferrezin;OLT-ZTE-9;Hortolândia;Suporte Wi-Fi;Equipamento Defeituoso;Tarde;1
Horizon Telecom;Instalação Nova;Americana;20265735976;13/02/2026 11:50:03;Pendente;13/02/2026 13:50:03;Kevyn Ferrezin;OLT-HUAWEI-2;Americana;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;5
Conecta+;Instalação Nova;Americana;20269767800;09/02/2026 13:00:03;Pendente;10/02/2026 11:00:03;Ana Souza;OLT-HUAWEI-1;Americana;Instalação Nova;Cliente Ausente;Tarde;9
Horizon Telecom;Suporte Wi-Fi;Sumaré;20265165177;18/02/2026 00:12:03;Pendente;18/02/2026 10:12:03;Kevyn Ferrezin;OLT-HUAWEI-5;Sumaré;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;0
Conecta+;Suporte Wi-Fi;Paulínia;20265731952;17/02/2026 03:51:03;Pendente;17/02/2026 11:51:03;Maria Oliveira;OLT-NOKIA-8;Paulínia;Suporte Wi-Fi;Equipamento Defeituoso;Tarde;1
FiberTech;Suporte Wi-Fi;Sumaré;20269677687;15/02/2026 10:22:03;Pendente;16/02/2026 02:22:03;João Silva;OLT-NOKIA-8;Sumaré;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;3
Horizon Telecom;Troca de Tecnologia;Americana;20262976627;18/02/2026 20:53:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-8;Americana;Troca de Tecnologia;Cliente Ausente;Manhã;0
FiberTech;Reparo de Fibra;Sumaré;20262867367;16/02/2026 16:55:03;Pendente;17/02/2026 07:55:03;Ana Souza;OLT-NOKIA-4;Sumaré;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Tarde;2
Horizon Telecom;Mudança de Endereço;Americana;20267597001;16/02/2026 12:54:03;Pendente;16/02/2026 15:54:03;Carlos Santos;OLT-HUAWEI-9;Americana;Mudança de Endereço;Cliente Ausente;Manhã;2
FiberTech;Reparo de Fibra;Campinas;20266080761;18/02/2026 19:30:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-NOKIA-8;Campinas;Reparo de Fibra;Chuva Forte/Segurança;Manhã;0
FiberTech;Mudança de Endereço;Campinas;20267811154;14/02/2026 22:59:03;Pendente;15/02/2026 14:59:03;Ana Souza;OLT-NOKIA-3;Campinas;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;3
Horizon Telecom;Mudança de Endereço;Hortolândia;20266406251;15/02/2026 23:38:03;Pendente;16/02/2026 11:38:03;Ana Souza;OLT-NOKIA-4;Hortolândia;Mudança de Endereço;Falta de Tempo/Janela;Manhã;2
FiberTech;Instalação Nova;Campinas;20262915756;15/02/2026 02:34:03;Pendente;15/02/2026 13:34:03;Maria Oliveira;OLT-ZTE-4;Campinas;Instalação Nova;Equipamento Defeituoso;Manhã;3
FiberTech;Suporte Wi-Fi;Valinhos;20266315813;16/02/2026 14:26:03;Pendente;16/02/2026 23:26:03;Ana Souza;OLT-HUAWEI-3;Valinhos;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;2
Conecta+;Reparo de Fibra;Sumaré;20264471784;17/02/2026 12:03:03;Pendente;17/02/2026 20:03:03;João Silva;OLT-NOKIA-10;Sumaré;Reparo de Fibra;Cliente Ausente;Manhã;1
Horizon Telecom;Reparo de Fibra;Sumaré;20268240143;15/02/2026 07:23:03;Pendente;15/02/2026 09:23:03;Ana Souza;OLT-ZTE-6;Sumaré;Reparo de Fibra;Equipamento Defeituoso;Manhã;3
Conecta+;Reparo de Fibra;Paulínia;20267149868;08/02/2026 19:23:03;Pendente;08/02/2026 21:23:03;Maria Oliveira;OLT-HUAWEI-2;Paulínia;Reparo de Fibra;Chuva Forte/Segurança;Tarde;10
Conecta+;Reparo de Fibra;Paulínia;20262020106;17/02/2026 21:00:03;Pendente;18/02/2026 16:00:03;Carlos Santos;OLT-NOKIA-4;Paulínia;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Tarde;1
FiberTech;Suporte Wi-Fi;Americana;20263876089;16/02/2026 02:27:03;Pendente;16/02/2026 14:27:03;Kevyn Ferrezin;OLT-NOKIA-6;Americana;Suporte Wi-Fi;Cliente Ausente;Tarde;2
Conecta+;Reparo de Fibra;Sumaré;20269650913;18/02/2026 08:17:03;Pendente;18/02/2026 11:17:03;João Silva;OLT-NOKIA-2;Sumaré;Reparo de Fibra;Equipamento Defeituoso;Manhã;0
FiberTech;Mudança de Endereço;Americana;20263476095;12/02/2026 22:41:03;Pendente;13/02/2026 17:41:03;Maria Oliveira;OLT-HUAWEI-2;Americana;Mudança de Endereço;Cliente Ausente;Manhã;5
FiberTech;Mudança de Endereço;Paulínia;20269366362;11/02/2026 12:01:03;Pendente;11/02/2026 23:01:03;Kevyn Ferrezin;OLT-HUAWEI-7;Paulínia;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;7
FiberTech;Instalação Nova;Valinhos;20264295111;18/02/2026 07:25:03;Pendente;18/02/2026 19:25:03;João Silva;OLT-HUAWEI-3;Valinhos;Instalação Nova;Equipamento Defeituoso;Tarde;0
Conecta+;Mudança de Endereço;Campinas;20267985354;18/02/2026 18:02:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-HUAWEI-1;Campinas;Mudança de Endereço;Equipamento Defeituoso;Manhã;0
FiberTech;Mudança de Endereço;Campinas;20261260001;08/02/2026 23:45:03;Pendente;09/02/2026 05:45:03;João Silva;OLT-ZTE-3;Campinas;Mudança de Endereço;Equipamento Defeituoso;Tarde;9
FiberTech;Troca de Tecnologia;Sumaré;20263681396;13/02/2026 10:14:03;Pendente;13/02/2026 15:14:03;Kevyn Ferrezin;OLT-NOKIA-1;Sumaré;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;5
FiberTech;Reparo de Fibra;Sumaré;20268811764;18/02/2026 20:10:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-ZTE-7;Sumaré;Reparo de Fibra;Chuva Forte/Segurança;Manhã;0
FiberTech;Reparo de Fibra;Americana;20265252392;16/02/2026 05:46:03;Pendente;16/02/2026 13:46:03;Maria Oliveira;OLT-HUAWEI-2;Americana;Reparo de Fibra;Chuva Forte/Segurança;Tarde;2
FiberTech;Troca de Tecnologia;Sumaré;20264037880;16/02/2026 14:08:03;Pendente;17/02/2026 11:08:03;Ana Souza;OLT-HUAWEI-1;Sumaré;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;2
FiberTech;Suporte Wi-Fi;Valinhos;20263097705;17/02/2026 11:21:03;Pendente;18/02/2026 08:21:03;João Silva;OLT-HUAWEI-6;Valinhos;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Manhã;1
Horizon Telecom;Instalação Nova;Hortolândia;20266931715;17/02/2026 16:01:03;Pendente;18/02/2026 12:01:03;Kevyn Ferrezin;OLT-NOKIA-6;Hortolândia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Conecta+;Mudança de Endereço;Paulínia;20268955786;17/02/2026 18:18:03;Pendente;18/02/2026 09:18:03;Ana Souza;OLT-ZTE-9;Paulínia;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Conecta+;Instalação Nova;Sumaré;20262310183;11/02/2026 06:41:03;Pendente;12/02/2026 04:41:03;Ana Souza;OLT-ZTE-3;Sumaré;Instalação Nova;Cliente Ausente;Tarde;7
Horizon Telecom;Reparo de Fibra;Paulínia;20269007774;16/02/2026 18:15:03;Pendente;16/02/2026 21:15:03;Maria Oliveira;OLT-HUAWEI-10;Paulínia;Reparo de Fibra;Falta de Tempo/Janela;Tarde;2
Horizon Telecom;Instalação Nova;Hortolândia;20268788015;18/02/2026 04:40:03;Pendente;18/02/2026 07:40:03;Maria Oliveira;OLT-HUAWEI-8;Hortolândia;Instalação Nova;Falta de Tempo/Janela;Tarde;0
Conecta+;Reparo de Fibra;Sumaré;20269218296;17/02/2026 19:33:03;Pendente;18/02/2026 07:33:03;Maria Oliveira;OLT-NOKIA-8;Sumaré;Reparo de Fibra;Falta de Tempo/Janela;Tarde;1
FiberTech;Instalação Nova;Sumaré;20264987133;14/02/2026 11:25:03;Pendente;15/02/2026 10:25:03;Carlos Santos;OLT-NOKIA-3;Sumaré;Instalação Nova;Chuva Forte/Segurança;Tarde;4
Conecta+;Suporte Wi-Fi;Paulínia;20268867400;17/02/2026 23:48:03;Pendente;18/02/2026 14:48:03;Maria Oliveira;OLT-ZTE-6;Paulínia;Suporte Wi-Fi;Chuva Forte/Segurança;Tarde;0
Horizon Telecom;Suporte Wi-Fi;Campinas;20264893561;15/02/2026 20:11:03;Pendente;16/02/2026 06:11:03;Maria Oliveira;OLT-HUAWEI-3;Campinas;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Manhã;3
Horizon Telecom;Troca de Tecnologia;Paulínia;20261249750;14/02/2026 21:39:03;Pendente;15/02/2026 21:39:03;Ana Souza;OLT-HUAWEI-9;Paulínia;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;4
Horizon Telecom;Mudança de Endereço;Valinhos;20268861632;18/02/2026 02:25:03;Pendente;18/02/2026 21:50:03;Carlos Santos;OLT-NOKIA-1;Valinhos;Mudança de Endereço;Equipamento Defeituoso;Tarde;0
Horizon Telecom;Mudança de Endereço;Campinas;20262177147;13/02/2026 09:45:03;Pendente;13/02/2026 19:45:03;Ana Souza;OLT-ZTE-5;Campinas;Mudança de Endereço;Equipamento Defeituoso;Tarde;5
